page,indicator_id,indicator_value,country_id,country_value,countryiso3code,date,value,unit,obs_status,decimal,download_date
23,EN.POP.DNST,Population density (people per sq. km of land area),IN,India,IND,2022,NA,,,0,2023-08-31
23,EN.POP.DNST,Population density (people per sq. km of land area),IN,India,IND,2021,NA,,,0,2023-08-31
23,EN.POP.DNST,Population density (people per sq. km of land area),IN,India,IND,2020,469.659566660725,,,0,2023-08-31
23,EN.POP.DNST,Population density (people per sq. km of land area),IN,India,IND,2019,465.194639427685,,,0,2023-08-31
23,EN.POP.DNST,Population density (people per sq. km of land area),IN,India,IND,2018,460.44931739983,,,0,2023-08-31
23,EN.POP.DNST,Population density (people per sq. km of land area),IN,India,IND,2017,455.468934040542,,,0,2023-08-31
23,EN.POP.DNST,Population density (people per sq. km of land area),IN,India,IND,2016,450.235719883358,,,0,2023-08-31
23,EN.POP.DNST,Population density (people per sq. km of land area),IN,India,IND,2015,444.931708030768,,,0,2023-08-31
23,EN.POP.DNST,Population density (people per sq. km of land area),ID,Indonesia,IDN,2022,NA,,,0,2023-08-31
23,EN.POP.DNST,Population density (people per sq. km of land area),ID,Indonesia,IDN,2021,NA,,,0,2023-08-31
23,EN.POP.DNST,Population density (people per sq. km of land area),ID,Indonesia,IDN,2020,144.796388212316,,,0,2023-08-31
23,EN.POP.DNST,Population density (people per sq. km of land area),ID,Indonesia,IDN,2019,143.584633764026,,,0,2023-08-31
23,EN.POP.DNST,Population density (people per sq. km of land area),ID,Indonesia,IDN,2018,142.244548790185,,,0,2023-08-31
23,EN.POP.DNST,Population density (people per sq. km of land area),ID,Indonesia,IDN,2017,140.876791127014,,,0,2023-08-31
23,EN.POP.DNST,Population density (people per sq. km of land area),ID,Indonesia,IDN,2016,139.466062394042,,,0,2023-08-31
23,EN.POP.DNST,Population density (people per sq. km of land area),ID,Indonesia,IDN,2015,137.996989644313,,,0,2023-08-31
23,EN.POP.DNST,Population density (people per sq. km of land area),IR,"Iran, Islamic Rep.",IRN,2022,NA,,,0,2023-08-31
23,EN.POP.DNST,Population density (people per sq. km of land area),IR,"Iran, Islamic Rep.",IRN,2021,NA,,,0,2023-08-31
23,EN.POP.DNST,Population density (people per sq. km of land area),IR,"Iran, Islamic Rep.",IRN,2020,53.7998107858243,,,0,2023-08-31
23,EN.POP.DNST,Population density (people per sq. km of land area),IR,"Iran, Islamic Rep.",IRN,2019,53.3523587057011,,,0,2023-08-31
23,EN.POP.DNST,Population density (people per sq. km of land area),IR,"Iran, Islamic Rep.",IRN,2018,52.7689134052388,,,0,2023-08-31
23,EN.POP.DNST,Population density (people per sq. km of land area),IR,"Iran, Islamic Rep.",IRN,2017,52.0832517719569,,,0,2023-08-31
23,EN.POP.DNST,Population density (people per sq. km of land area),IR,"Iran, Islamic Rep.",IRN,2016,51.1470265723618,,,0,2023-08-31
23,EN.POP.DNST,Population density (people per sq. km of land area),IR,"Iran, Islamic Rep.",IRN,2015,50.2166316707188,,,0,2023-08-31
23,EN.POP.DNST,Population density (people per sq. km of land area),IQ,Iraq,IRQ,2022,NA,,,0,2023-08-31
23,EN.POP.DNST,Population density (people per sq. km of land area),IQ,Iraq,IRQ,2021,NA,,,0,2023-08-31
23,EN.POP.DNST,Population density (people per sq. km of land area),IQ,Iraq,IRQ,2020,98.0286551431836,,,0,2023-08-31
23,EN.POP.DNST,Population density (people per sq. km of land area),IQ,Iraq,IRQ,2019,95.7402425091217,,,0,2023-08-31
23,EN.POP.DNST,Population density (people per sq. km of land area),IQ,Iraq,IRQ,2018,93.4993826705488,,,0,2023-08-31
23,EN.POP.DNST,Population density (people per sq. km of land area),IQ,Iraq,IRQ,2017,91.2660828142852,,,0,2023-08-31
23,EN.POP.DNST,Population density (people per sq. km of land area),IQ,Iraq,IRQ,2016,89.1394772970184,,,0,2023-08-31
23,EN.POP.DNST,Population density (people per sq. km of land area),IQ,Iraq,IRQ,2015,86.9739178306859,,,0,2023-08-31
23,EN.POP.DNST,Population density (people per sq. km of land area),IE,Ireland,IRL,2022,NA,,,0,2023-08-31
23,EN.POP.DNST,Population density (people per sq. km of land area),IE,Ireland,IRL,2021,NA,,,0,2023-08-31
23,EN.POP.DNST,Population density (people per sq. km of land area),IE,Ireland,IRL,2020,72.3672811728843,,,0,2023-08-31
23,EN.POP.DNST,Population density (people per sq. km of land area),IE,Ireland,IRL,2019,71.6263608651473,,,0,2023-08-31
23,EN.POP.DNST,Population density (people per sq. km of land area),IE,Ireland,IRL,2018,70.6534475250399,,,0,2023-08-31
23,EN.POP.DNST,Population density (people per sq. km of land area),IE,Ireland,IRL,2017,69.7835389751778,,,0,2023-08-31
23,EN.POP.DNST,Population density (people per sq. km of land area),IE,Ireland,IRL,2016,69.027943097692,,,0,2023-08-31
23,EN.POP.DNST,Population density (people per sq. km of land area),IE,Ireland,IRL,2015,68.2531136594571,,,0,2023-08-31
23,EN.POP.DNST,Population density (people per sq. km of land area),IM,Isle of Man,IMN,2022,NA,,,0,2023-08-31
23,EN.POP.DNST,Population density (people per sq. km of land area),IM,Isle of Man,IMN,2021,NA,,,0,2023-08-31
23,EN.POP.DNST,Population density (people per sq. km of land area),IM,Isle of Man,IMN,2020,147.449122807018,,,0,2023-08-31
23,EN.POP.DNST,Population density (people per sq. km of land area),IM,Isle of Man,IMN,2019,147.250877192982,,,0,2023-08-31
23,EN.POP.DNST,Population density (people per sq. km of land area),IM,Isle of Man,IMN,2018,146.973684210526,,,0,2023-08-31
23,EN.POP.DNST,Population density (people per sq. km of land area),IM,Isle of Man,IMN,2017,146.631578947368,,,0,2023-08-31
24,EN.POP.DNST,Population density (people per sq. km of land area),IM,Isle of Man,IMN,2016,146.40350877193,,,0,2023-08-31
24,EN.POP.DNST,Population density (people per sq. km of land area),IM,Isle of Man,IMN,2015,146.654385964912,,,0,2023-08-31
24,EN.POP.DNST,Population density (people per sq. km of land area),IL,Israel,ISR,2022,NA,,,0,2023-08-31
24,EN.POP.DNST,Population density (people per sq. km of land area),IL,Israel,ISR,2021,NA,,,0,2023-08-31
24,EN.POP.DNST,Population density (people per sq. km of land area),IL,Israel,ISR,2020,425.836414048059,,,0,2023-08-31
24,EN.POP.DNST,Population density (people per sq. km of land area),IL,Israel,ISR,2019,418.391866913124,,,0,2023-08-31
24,EN.POP.DNST,Population density (people per sq. km of land area),IL,Israel,ISR,2018,410.480591497227,,,0,2023-08-31
24,EN.POP.DNST,Population density (people per sq. km of land area),IL,Israel,ISR,2017,402.647874306839,,,0,2023-08-31
24,EN.POP.DNST,Population density (people per sq. km of land area),IL,Israel,ISR,2016,394.916820702403,,,0,2023-08-31
24,EN.POP.DNST,Population density (people per sq. km of land area),IL,Israel,ISR,2015,387.250462107209,,,0,2023-08-31
24,EN.POP.DNST,Population density (people per sq. km of land area),IT,Italy,ITA,2022,NA,,,0,2023-08-31
24,EN.POP.DNST,Population density (people per sq. km of land area),IT,Italy,ITA,2021,NA,,,0,2023-08-31
24,EN.POP.DNST,Population density (people per sq. km of land area),IT,Italy,ITA,2020,200.999100491348,,,0,2023-08-31
24,EN.POP.DNST,Population density (people per sq. km of land area),IT,Italy,ITA,2019,201.980545589195,,,0,2023-08-31
24,EN.POP.DNST,Population density (people per sq. km of land area),IT,Italy,ITA,2018,204.322225904409,,,0,2023-08-31
24,EN.POP.DNST,Population density (people per sq. km of land area),IT,Italy,ITA,2017,204.710937447163,,,0,2023-08-31
24,EN.POP.DNST,Population density (people per sq. km of land area),IT,Italy,ITA,2016,205.017949533001,,,0,2023-08-31
24,EN.POP.DNST,Population density (people per sq. km of land area),IT,Italy,ITA,2015,205.366538391305,,,0,2023-08-31
24,EN.POP.DNST,Population density (people per sq. km of land area),JM,Jamaica,JAM,2022,NA,,,0,2023-08-31
24,EN.POP.DNST,Population density (people per sq. km of land area),JM,Jamaica,JAM,2021,NA,,,0,2023-08-31
24,EN.POP.DNST,Population density (people per sq. km of land area),JM,Jamaica,JAM,2020,260.428070175439,,,0,2023-08-31
24,EN.POP.DNST,Population density (people per sq. km of land area),JM,Jamaica,JAM,2019,259.812834718375,,,0,2023-08-31
24,EN.POP.DNST,Population density (people per sq. km of land area),JM,Jamaica,JAM,2018,259.633887349954,,,0,2023-08-31
24,EN.POP.DNST,Population density (people per sq. km of land area),JM,Jamaica,JAM,2017,259.314496768236,,,0,2023-08-31
24,EN.POP.DNST,Population density (people per sq. km of land area),JM,Jamaica,JAM,2016,258.789935364728,,,0,2023-08-31
24,EN.POP.DNST,Population density (people per sq. km of land area),JM,Jamaica,JAM,2015,258.028162511542,,,0,2023-08-31
24,EN.POP.DNST,Population density (people per sq. km of land area),JP,Japan,JPN,2022,NA,,,0,2023-08-31
24,EN.POP.DNST,Population density (people per sq. km of land area),JP,Japan,JPN,2021,NA,,,0,2023-08-31
24,EN.POP.DNST,Population density (people per sq. km of land area),JP,Japan,JPN,2020,346.395061728395,,,0,2023-08-31
24,EN.POP.DNST,Population density (people per sq. km of land area),JP,Japan,JPN,2019,347.415637860082,,,0,2023-08-31
24,EN.POP.DNST,Population density (people per sq. km of land area),JP,Japan,JPN,2018,347.903978052126,,,0,2023-08-31
24,EN.POP.DNST,Population density (people per sq. km of land area),JP,Japan,JPN,2017,348.345679012346,,,0,2023-08-31
24,EN.POP.DNST,Population density (people per sq. km of land area),JP,Japan,JPN,2016,348.631001371742,,,0,2023-08-31
24,EN.POP.DNST,Population density (people per sq. km of land area),JP,Japan,JPN,2015,348.809327846365,,,0,2023-08-31
24,EN.POP.DNST,Population density (people per sq. km of land area),JO,Jordan,JOR,2022,NA,,,0,2023-08-31
24,EN.POP.DNST,Population density (people per sq. km of land area),JO,Jordan,JOR,2021,NA,,,0,2023-08-31
24,EN.POP.DNST,Population density (people per sq. km of land area),JO,Jordan,JOR,2020,123.079498614771,,,0,2023-08-31
24,EN.POP.DNST,Population density (people per sq. km of land area),JO,Jordan,JOR,2019,120.488805549925,,,0,2023-08-31
24,EN.POP.DNST,Population density (people per sq. km of land area),JO,Jordan,JOR,2018,117.817808064879,,,0,2023-08-31
24,EN.POP.DNST,Population density (people per sq. km of land area),JO,Jordan,JOR,2017,115.063989637306,,,0,2023-08-31
24,EN.POP.DNST,Population density (people per sq. km of land area),JO,Jordan,JOR,2016,112.239873845461,,,0,2023-08-31
24,EN.POP.DNST,Population density (people per sq. km of land area),JO,Jordan,JOR,2015,106.941270556432,,,0,2023-08-31
24,EN.POP.DNST,Population density (people per sq. km of land area),KZ,Kazakhstan,KAZ,2022,NA,,,0,2023-08-31
24,EN.POP.DNST,Population density (people per sq. km of land area),KZ,Kazakhstan,KAZ,2021,NA,,,0,2023-08-31
24,EN.POP.DNST,Population density (people per sq. km of land area),KZ,Kazakhstan,KAZ,2020,6.94731488683928,,,0,2023-08-31
24,EN.POP.DNST,Population density (people per sq. km of land area),KZ,Kazakhstan,KAZ,2019,6.85767789013594,,,0,2023-08-31
24,EN.POP.DNST,Population density (people per sq. km of land area),KZ,Kazakhstan,KAZ,2018,6.76980849724043,,,0,2023-08-31
24,EN.POP.DNST,Population density (people per sq. km of land area),KZ,Kazakhstan,KAZ,2017,6.68140015557284,,,0,2023-08-31
24,EN.POP.DNST,Population density (people per sq. km of land area),KZ,Kazakhstan,KAZ,2016,6.59112308775049,,,0,2023-08-31
24,EN.POP.DNST,Population density (people per sq. km of land area),KZ,Kazakhstan,KAZ,2015,6.49805756195133,,,0,2023-08-31
25,EN.POP.DNST,Population density (people per sq. km of land area),KE,Kenya,KEN,2022,NA,,,0,2023-08-31
25,EN.POP.DNST,Population density (people per sq. km of land area),KE,Kenya,KEN,2021,NA,,,0,2023-08-31
25,EN.POP.DNST,Population density (people per sq. km of land area),KE,Kenya,KEN,2020,91.3409354464631,,,0,2023-08-31
25,EN.POP.DNST,Population density (people per sq. km of land area),KE,Kenya,KEN,2019,89.5235794356397,,,0,2023-08-31
25,EN.POP.DNST,Population density (people per sq. km of land area),KE,Kenya,KEN,2018,87.769800049197,,,0,2023-08-31
25,EN.POP.DNST,Population density (people per sq. km of land area),KE,Kenya,KEN,2017,86.0036845064483,,,0,2023-08-31
25,EN.POP.DNST,Population density (people per sq. km of land area),KE,Kenya,KEN,2016,84.1527040798398,,,0,2023-08-31
25,EN.POP.DNST,Population density (people per sq. km of land area),KE,Kenya,KEN,2015,82.3197947780862,,,0,2023-08-31
25,EN.POP.DNST,Population density (people per sq. km of land area),KI,Kiribati,KIR,2022,NA,,,0,2023-08-31
25,EN.POP.DNST,Population density (people per sq. km of land area),KI,Kiribati,KIR,2021,NA,,,0,2023-08-31
25,EN.POP.DNST,Population density (people per sq. km of land area),KI,Kiribati,KIR,2020,156.127160493827,,,0,2023-08-31
25,EN.POP.DNST,Population density (people per sq. km of land area),KI,Kiribati,KIR,2019,153.383950617284,,,0,2023-08-31
25,EN.POP.DNST,Population density (people per sq. km of land area),KI,Kiribati,KIR,2018,150.93950617284,,,0,2023-08-31
25,EN.POP.DNST,Population density (people per sq. km of land area),KI,Kiribati,KIR,2017,148.595061728395,,,0,2023-08-31
25,EN.POP.DNST,Population density (people per sq. km of land area),KI,Kiribati,KIR,2016,146.312345679012,,,0,2023-08-31
25,EN.POP.DNST,Population density (people per sq. km of land area),KI,Kiribati,KIR,2015,144.082716049383,,,0,2023-08-31
25,EN.POP.DNST,Population density (people per sq. km of land area),KP,"Korea, Dem. People's Rep.",PRK,2022,NA,,,0,2023-08-31
25,EN.POP.DNST,Population density (people per sq. km of land area),KP,"Korea, Dem. People's Rep.",PRK,2021,NA,,,0,2023-08-31
25,EN.POP.DNST,Population density (people per sq. km of land area),KP,"Korea, Dem. People's Rep.",PRK,2020,214.828228552446,,,0,2023-08-31
25,EN.POP.DNST,Population density (people per sq. km of land area),KP,"Korea, Dem. People's Rep.",PRK,2019,213.897857320821,,,0,2023-08-31
25,EN.POP.DNST,Population density (people per sq. km of land area),KP,"Korea, Dem. People's Rep.",PRK,2018,212.923752180051,,,0,2023-08-31
25,EN.POP.DNST,Population density (people per sq. km of land area),KP,"Korea, Dem. People's Rep.",PRK,2017,211.91197574952199,,,0,2023-08-31
25,EN.POP.DNST,Population density (people per sq. km of land area),KP,"Korea, Dem. People's Rep.",PRK,2016,210.859654513745,,,0,2023-08-31
25,EN.POP.DNST,Population density (people per sq. km of land area),KP,"Korea, Dem. People's Rep.",PRK,2015,209.76675525288601,,,0,2023-08-31
25,EN.POP.DNST,Population density (people per sq. km of land area),KR,"Korea, Rep.",KOR,2022,NA,,,0,2023-08-31
25,EN.POP.DNST,Population density (people per sq. km of land area),KR,"Korea, Rep.",KOR,2021,NA,,,0,2023-08-31
25,EN.POP.DNST,Population density (people per sq. km of land area),KR,"Korea, Rep.",KOR,2020,531.109006147541,,,0,2023-08-31
25,EN.POP.DNST,Population density (people per sq. km of land area),KR,"Korea, Rep.",KOR,2019,530.377274590164,,,0,2023-08-31
25,EN.POP.DNST,Population density (people per sq. km of land area),KR,"Korea, Rep.",KOR,2018,528.969011484824,,,0,2023-08-31
25,EN.POP.DNST,Population density (people per sq. km of land area),KR,"Korea, Rep.",KOR,2017,526.734806686494,,,0,2023-08-31
25,EN.POP.DNST,Population density (people per sq. km of land area),KR,"Korea, Rep.",KOR,2016,525.370072521002,,,0,2023-08-31
25,EN.POP.DNST,Population density (people per sq. km of land area),KR,"Korea, Rep.",KOR,2015,523.525547744882,,,0,2023-08-31
25,EN.POP.DNST,Population density (people per sq. km of land area),XK,Kosovo,XKX,2022,NA,,,0,2023-08-31
25,EN.POP.DNST,Population density (people per sq. km of land area),XK,Kosovo,XKX,2021,NA,,,0,2023-08-31
25,EN.POP.DNST,Population density (people per sq. km of land area),XK,Kosovo,XKX,2020,NA,,,0,2023-08-31
25,EN.POP.DNST,Population density (people per sq. km of land area),XK,Kosovo,XKX,2019,NA,,,0,2023-08-31
25,EN.POP.DNST,Population density (people per sq. km of land area),XK,Kosovo,XKX,2018,NA,,,0,2023-08-31
25,EN.POP.DNST,Population density (people per sq. km of land area),XK,Kosovo,XKX,2017,NA,,,0,2023-08-31
25,EN.POP.DNST,Population density (people per sq. km of land area),XK,Kosovo,XKX,2016,NA,,,0,2023-08-31
25,EN.POP.DNST,Population density (people per sq. km of land area),XK,Kosovo,XKX,2015,NA,,,0,2023-08-31
25,EN.POP.DNST,Population density (people per sq. km of land area),KW,Kuwait,KWT,2022,NA,,,0,2023-08-31
25,EN.POP.DNST,Population density (people per sq. km of land area),KW,Kuwait,KWT,2021,NA,,,0,2023-08-31
25,EN.POP.DNST,Population density (people per sq. km of land area),KW,Kuwait,KWT,2020,244.693827160494,,,0,2023-08-31
25,EN.POP.DNST,Population density (people per sq. km of land area),KW,Kuwait,KWT,2019,249.219977553311,,,0,2023-08-31
25,EN.POP.DNST,Population density (people per sq. km of land area),KW,Kuwait,KWT,2018,242.266273849607,,,0,2023-08-31
25,EN.POP.DNST,Population density (people per sq. km of land area),KW,Kuwait,KWT,2017,231.476094276094,,,0,2023-08-31
25,EN.POP.DNST,Population density (people per sq. km of land area),KW,Kuwait,KWT,2016,227.165263748597,,,0,2023-08-31
25,EN.POP.DNST,Population density (people per sq. km of land area),KW,Kuwait,KWT,2015,219.345847362514,,,0,2023-08-31
25,EN.POP.DNST,Population density (people per sq. km of land area),KG,Kyrgyz Republic,KGZ,2022,NA,,,0,2023-08-31
25,EN.POP.DNST,Population density (people per sq. km of land area),KG,Kyrgyz Republic,KGZ,2021,NA,,,0,2023-08-31
26,EN.POP.DNST,Population density (people per sq. km of land area),KG,Kyrgyz Republic,KGZ,2020,34.3060479666319,,,0,2023-08-31
26,EN.POP.DNST,Population density (people per sq. km of land area),KG,Kyrgyz Republic,KGZ,2019,33.6611053180396,,,0,2023-08-31
26,EN.POP.DNST,Population density (people per sq. km of land area),KG,Kyrgyz Republic,KGZ,2018,32.9655891553702,,,0,2023-08-31
26,EN.POP.DNST,Population density (people per sq. km of land area),KG,Kyrgyz Republic,KGZ,2017,32.3159541188738,,,0,2023-08-31
26,EN.POP.DNST,Population density (people per sq. km of land area),KG,Kyrgyz Republic,KGZ,2016,31.6970802919708,,,0,2023-08-31
26,EN.POP.DNST,Population density (people per sq. km of land area),KG,Kyrgyz Republic,KGZ,2015,31.0578727841502,,,0,2023-08-31
26,EN.POP.DNST,Population density (people per sq. km of land area),LA,Lao PDR,LAO,2022,NA,,,0,2023-08-31
26,EN.POP.DNST,Population density (people per sq. km of land area),LA,Lao PDR,LAO,2021,NA,,,0,2023-08-31
26,EN.POP.DNST,Population density (people per sq. km of land area),LA,Lao PDR,LAO,2020,31.7131672443674,,,0,2023-08-31
26,EN.POP.DNST,Population density (people per sq. km of land area),LA,Lao PDR,LAO,2019,31.2480632582322,,,0,2023-08-31
26,EN.POP.DNST,Population density (people per sq. km of land area),LA,Lao PDR,LAO,2018,30.7842547660312,,,0,2023-08-31
26,EN.POP.DNST,Population density (people per sq. km of land area),LA,Lao PDR,LAO,2017,30.3202642980936,,,0,2023-08-31
26,EN.POP.DNST,Population density (people per sq. km of land area),LA,Lao PDR,LAO,2016,29.8585918544194,,,0,2023-08-31
26,EN.POP.DNST,Population density (people per sq. km of land area),LA,Lao PDR,LAO,2015,29.4082279029463,,,0,2023-08-31
26,EN.POP.DNST,Population density (people per sq. km of land area),LV,Latvia,LVA,2022,NA,,,0,2023-08-31
26,EN.POP.DNST,Population density (people per sq. km of land area),LV,Latvia,LVA,2021,NA,,,0,2023-08-31
26,EN.POP.DNST,Population density (people per sq. km of land area),LV,Latvia,LVA,2020,30.5391129680219,,,0,2023-08-31
26,EN.POP.DNST,Population density (people per sq. km of land area),LV,Latvia,LVA,2019,30.755491989008,,,0,2023-08-31
26,EN.POP.DNST,Population density (people per sq. km of land area),LV,Latvia,LVA,2018,30.9700612274415,,,0,2023-08-31
26,EN.POP.DNST,Population density (people per sq. km of land area),LV,Latvia,LVA,2017,31.2123033409935,,,0,2023-08-31
26,EN.POP.DNST,Population density (people per sq. km of land area),LV,Latvia,LVA,2016,31.4901409356067,,,0,2023-08-31
26,EN.POP.DNST,Population density (people per sq. km of land area),LV,Latvia,LVA,2015,31.7792437366417,,,0,2023-08-31
26,EN.POP.DNST,Population density (people per sq. km of land area),LB,Lebanon,LBN,2022,NA,,,0,2023-08-31
26,EN.POP.DNST,Population density (people per sq. km of land area),LB,Lebanon,LBN,2021,NA,,,0,2023-08-31
26,EN.POP.DNST,Population density (people per sq. km of land area),LB,Lebanon,LBN,2020,553.560410557185,,,0,2023-08-31
26,EN.POP.DNST,Population density (people per sq. km of land area),LB,Lebanon,LBN,2019,565.191300097752,,,0,2023-08-31
26,EN.POP.DNST,Population density (people per sq. km of land area),LB,Lebanon,LBN,2018,581.704692082111,,,0,2023-08-31
26,EN.POP.DNST,Population density (people per sq. km of land area),LB,Lebanon,LBN,2017,597.189833822092,,,0,2023-08-31
26,EN.POP.DNST,Population density (people per sq. km of land area),LB,Lebanon,LBN,2016,611.790713587488,,,0,2023-08-31
26,EN.POP.DNST,Population density (people per sq. km of land area),LB,Lebanon,LBN,2015,625.507331378299,,,0,2023-08-31
26,EN.POP.DNST,Population density (people per sq. km of land area),LS,Lesotho,LSO,2022,NA,,,0,2023-08-31
26,EN.POP.DNST,Population density (people per sq. km of land area),LS,Lesotho,LSO,2021,NA,,,0,2023-08-31
26,EN.POP.DNST,Population density (people per sq. km of land area),LS,Lesotho,LSO,2020,74.2457180500659,,,0,2023-08-31
26,EN.POP.DNST,Population density (people per sq. km of land area),LS,Lesotho,LSO,2019,73.3103425559947,,,0,2023-08-31
26,EN.POP.DNST,Population density (people per sq. km of land area),LS,Lesotho,LSO,2018,72.3984519104084,,,0,2023-08-31
26,EN.POP.DNST,Population density (people per sq. km of land area),LS,Lesotho,LSO,2017,71.4959486166008,,,0,2023-08-31
26,EN.POP.DNST,Population density (people per sq. km of land area),LS,Lesotho,LSO,2016,70.6150197628458,,,0,2023-08-31
26,EN.POP.DNST,Population density (people per sq. km of land area),LS,Lesotho,LSO,2015,69.7800065876153,,,0,2023-08-31
26,EN.POP.DNST,Population density (people per sq. km of land area),LR,Liberia,LBR,2022,NA,,,0,2023-08-31
26,EN.POP.DNST,Population density (people per sq. km of land area),LR,Liberia,LBR,2021,NA,,,0,2023-08-31
26,EN.POP.DNST,Population density (people per sq. km of land area),LR,Liberia,LBR,2020,52.8196013289037,,,0,2023-08-31
26,EN.POP.DNST,Population density (people per sq. km of land area),LR,Liberia,LBR,2019,51.7575685215947,,,0,2023-08-31
26,EN.POP.DNST,Population density (people per sq. km of land area),LR,Liberia,LBR,2018,50.7619497508306,,,0,2023-08-31
26,EN.POP.DNST,Population density (people per sq. km of land area),LR,Liberia,LBR,2017,49.7989098837209,,,0,2023-08-31
26,EN.POP.DNST,Population density (people per sq. km of land area),LR,Liberia,LBR,2016,48.8589804817276,,,0,2023-08-31
26,EN.POP.DNST,Population density (people per sq. km of land area),LR,Liberia,LBR,2015,47.8854754983389,,,0,2023-08-31
26,EN.POP.DNST,Population density (people per sq. km of land area),LY,Libya,LBY,2022,NA,,,0,2023-08-31
26,EN.POP.DNST,Population density (people per sq. km of land area),LY,Libya,LBY,2021,NA,,,0,2023-08-31
26,EN.POP.DNST,Population density (people per sq. km of land area),LY,Libya,LBY,2020,3.78163724609841,,,0,2023-08-31
26,EN.POP.DNST,Population density (people per sq. km of land area),LY,Libya,LBY,2019,3.73341214180979,,,0,2023-08-31
27,EN.POP.DNST,Population density (people per sq. km of land area),LY,Libya,LBY,2018,3.68152642167839,,,0,2023-08-31
27,EN.POP.DNST,Population density (people per sq. km of land area),LY,Libya,LBY,2017,3.62495936437933,,,0,2023-08-31
27,EN.POP.DNST,Population density (people per sq. km of land area),LY,Libya,LBY,2016,3.57036270843516,,,0,2023-08-31
27,EN.POP.DNST,Population density (people per sq. km of land area),LY,Libya,LBY,2015,3.51923514100276,,,0,2023-08-31
27,EN.POP.DNST,Population density (people per sq. km of land area),LI,Liechtenstein,LIE,2022,NA,,,0,2023-08-31
27,EN.POP.DNST,Population density (people per sq. km of land area),LI,Liechtenstein,LIE,2021,NA,,,0,2023-08-31
27,EN.POP.DNST,Population density (people per sq. km of land area),LI,Liechtenstein,LIE,2020,242.225,,,0,2023-08-31
27,EN.POP.DNST,Population density (people per sq. km of land area),LI,Liechtenstein,LIE,2019,240.5125,,,0,2023-08-31
27,EN.POP.DNST,Population density (people per sq. km of land area),LI,Liechtenstein,LIE,2018,238.63125,,,0,2023-08-31
27,EN.POP.DNST,Population density (people per sq. km of land area),LI,Liechtenstein,LIE,2017,236.80625,,,0,2023-08-31
27,EN.POP.DNST,Population density (people per sq. km of land area),LI,Liechtenstein,LIE,2016,235.05625,,,0,2023-08-31
27,EN.POP.DNST,Population density (people per sq. km of land area),LI,Liechtenstein,LIE,2015,233.46875,,,0,2023-08-31
27,EN.POP.DNST,Population density (people per sq. km of land area),LT,Lithuania,LTU,2022,NA,,,0,2023-08-31
27,EN.POP.DNST,Population density (people per sq. km of land area),LT,Lithuania,LTU,2021,NA,,,0,2023-08-31
27,EN.POP.DNST,Population density (people per sq. km of land area),LT,Lithuania,LTU,2020,44.6324656659214,,,0,2023-08-31
27,EN.POP.DNST,Population density (people per sq. km of land area),LT,Lithuania,LTU,2019,44.6205206004471,,,0,2023-08-31
27,EN.POP.DNST,Population density (people per sq. km of land area),LT,Lithuania,LTU,2018,44.731646175954,,,0,2023-08-31
27,EN.POP.DNST,Population density (people per sq. km of land area),LT,Lithuania,LTU,2017,45.1525837710126,,,0,2023-08-31
27,EN.POP.DNST,Population density (people per sq. km of land area),LT,Lithuania,LTU,2016,45.7876664218895,,,0,2023-08-31
27,EN.POP.DNST,Population density (people per sq. km of land area),LT,Lithuania,LTU,2015,46.3672785315243,,,0,2023-08-31
27,EN.POP.DNST,Population density (people per sq. km of land area),LU,Luxembourg,LUX,2022,NA,,,0,2023-08-31
27,EN.POP.DNST,Population density (people per sq. km of land area),LU,Luxembourg,LUX,2021,NA,,,0,2023-08-31
27,EN.POP.DNST,Population density (people per sq. km of land area),LU,Luxembourg,LUX,2020,244.874264894386,,,0,2023-08-31
27,EN.POP.DNST,Population density (people per sq. km of land area),LU,Luxembourg,LUX,2019,240.827591028798,,,0,2023-08-31
27,EN.POP.DNST,Population density (people per sq. km of land area),LU,Luxembourg,LUX,2018,236.146609386046,,,0,2023-08-31
27,EN.POP.DNST,Population density (people per sq. km of land area),LU,Luxembourg,LUX,2017,231.635372078028,,,0,2023-08-31
27,EN.POP.DNST,Population density (people per sq. km of land area),LU,Luxembourg,LUX,2016,226.072263698018,,,0,2023-08-31
27,EN.POP.DNST,Population density (people per sq. km of land area),LU,Luxembourg,LUX,2015,221.251835336342,,,0,2023-08-31
27,EN.POP.DNST,Population density (people per sq. km of land area),MO,"Macao SAR, China",MAC,2022,NA,,,0,2023-08-31
27,EN.POP.DNST,Population density (people per sq. km of land area),MO,"Macao SAR, China",MAC,2021,NA,,,0,2023-08-31
27,EN.POP.DNST,Population density (people per sq. km of land area),MO,"Macao SAR, China",MAC,2020,20555.7142857143,,,0,2023-08-31
27,EN.POP.DNST,Population density (people per sq. km of land area),MO,"Macao SAR, China",MAC,2019,20171.8237082067,,,0,2023-08-31
27,EN.POP.DNST,Population density (people per sq. km of land area),MO,"Macao SAR, China",MAC,2018,19786.9604863222,,,0,2023-08-31
27,EN.POP.DNST,Population density (people per sq. km of land area),MO,"Macao SAR, China",MAC,2017,20734.0584415584,,,0,2023-08-31
27,EN.POP.DNST,Population density (people per sq. km of land area),MO,"Macao SAR, China",MAC,2016,20547.1475409836,,,0,2023-08-31
27,EN.POP.DNST,Population density (people per sq. km of land area),MO,"Macao SAR, China",MAC,2015,20238.125,,,0,2023-08-31
